question_idx,framework,em,f1,total_tokens
7336,Trajectory-Conditioned Answer Revision (TCAR),0.0,0.0,4118
4790,Trajectory-Conditioned Answer Revision (TCAR),0.0,0.0,12371
6638,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4217
1575,Trajectory-Conditioned Answer Revision (TCAR),0.0,0.0,4281
5343,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,5349
2690,Trajectory-Conditioned Answer Revision (TCAR),0.0,0.0,7499
7428,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4288
642,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4156
1941,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4797
9612,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,5388
1276,Trajectory-Conditioned Answer Revision (TCAR),0.0,0.0,4547
6111,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4781
1384,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,5271
5302,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,5609
3370,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,5408
5092,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4710
8744,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4155
6798,Trajectory-Conditioned Answer Revision (TCAR),0.0,0.0,4361
609,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,12036
8729,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,6880
2990,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4331
1615,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4110
5378,Trajectory-Conditioned Answer Revision (TCAR),1.0,1.0,4475
4728,Trajectory-Conditioned Answer Revision (TCAR),0.0,0.0,10728
4373,action_prune_react,0.0,0.0,2002
4411,action_prune_react,1.0,1.0,2130
7752,action_prune_react,1.0,1.0,10774
2078,action_prune_react,0.0,0.0,2073
7777,action_prune_react,1.0,1.0,1981
7398,action_prune_react,1.0,1.0,2059
2021,action_prune_react,0.0,0.0,3100
8755,action_prune_react,0.0,0.0,4442
4242,action_prune_react,0.0,0.0,3127
5880,action_prune_react,1.0,1.0,5968
4795,action_prune_react,1.0,1.0,2077
9500,action_prune_react,1.0,1.0,2007
344,action_prune_react,0.0,0.0,3062
2194,action_prune_react,0.0,0.0,9582
3125,action_prune_react,1.0,1.0,3168
7350,action_prune_react,0.0,0.0,2067
4187,action_prune_react,1.0,1.0,1936
1564,action_prune_react,0.0,0.0,3067
8501,action_prune_react,1.0,1.0,2028
7826,action_prune_react,1.0,1.0,6035
2634,action_prune_react,1.0,1.0,2091
6223,action_prune_react,1.0,1.0,2154
2939,action_prune_react,0.0,0.0,5749
7736,action_prune_react,1.0,1.0,10253
6431,action_prune_react,0.0,0.0,3190
8853,action_prune_react,1.0,1.0,3238
8292,action_prune_react,1.0,1.0,2050
4922,action_prune_react,1.0,1.0,3020
9578,action_prune_react,1.0,1.0,2080
6280,action_prune_react,1.0,1.0,4671
5545,action_prune_react,0.0,0.0,3294
8144,action_prune_react,0.0,0.0,2011
9250,action_prune_react,0.0,0.0,5427
2632,action_prune_react,1.0,1.0,2028
1652,action_prune_react,1.0,1.0,3232
234,action_prune_react,0.0,0.0,4390
5535,action_prune_react,1.0,1.0,2046
2432,action_prune_react,1.0,1.0,3274
3854,action_prune_react,1.0,1.0,2250
9696,action_prune_react,1.0,1.0,3213
1950,action_prune_react,0.0,0.0,2053
342,action_prune_react,1.0,1.0,3033
6116,action_prune_react,0.0,0.0,9715
6266,action_prune_react,1.0,1.0,3068
6686,action_prune_react,0.0,0.0,4179
4877,action_prune_react,0.0,0.0,6876
705,action_prune_react,1.0,1.0,2154
6245,action_prune_react,1.0,1.0,2052
2278,action_prune_react,0.0,0.0,3115
8642,action_prune_react,1.0,1.0,1943
644,action_prune_react,0.0,0.0,5867
2850,action_prune_react,1.0,1.0,2020
5903,action_prune_react,1.0,1.0,9627
150,action_prune_react,0.0,0.0,2064
7976,action_prune_react,1.0,1.0,9619
867,action_prune_react,1.0,1.0,5642
6248,action_prune_react,1.0,1.0,2069
8712,action_prune_react,1.0,1.0,1982
4260,action_prune_react,0.0,0.0,2055
4562,action_prune_react,1.0,1.0,1976
441,action_prune_react,1.0,1.0,3247
1019,action_prune_react,1.0,1.0,2002
4950,action_prune_react,1.0,1.0,2012
7521,action_prune_react,1.0,1.0,2041
4312,action_prune_react,1.0,1.0,2042
294,action_prune_react,1.0,1.0,2007
1613,action_prune_react,1.0,1.0,2052
5524,action_prune_react,0.0,0.0,1979
9836,action_prune_react,1.0,1.0,1999
7088,action_prune_react,1.0,1.0,2074
1413,action_prune_react,1.0,1.0,2053
6656,action_prune_react,1.0,1.0,2086
9954,action_prune_react,0.0,0.0,9557
9131,action_prune_react,0.0,0.0,3168
5917,action_prune_react,1.0,1.0,4287
6853,action_prune_react,0.0,0.0,6553
7884,action_prune_react,1.0,1.0,1893
1068,action_prune_react,0.0,0.0,2032
470,action_prune_react,0.0,0.0,3369
4007,action_prune_react,1.0,1.0,2020
9761,action_prune_react,0.0,0.0,2019
2114,action_prune_react,1.0,1.0,2007
8199,action_prune_react,1.0,1.0,3202
3905,action_prune_react,1.0,1.0,8598
4218,action_prune_react,1.0,1.0,2170
2019,action_prune_react,1.0,1.0,2115
7525,action_prune_react,1.0,1.0,4806
3148,action_prune_react,0.0,0.0,9634
1924,action_prune_react,0.0,0.0,2066
4921,action_prune_react,1.0,1.0,2010
4410,action_prune_react,1.0,1.0,3170
2778,action_prune_react,1.0,1.0,1936
7732,action_prune_react,1.0,1.0,2049
3121,action_prune_react,1.0,1.0,1996
8565,action_prune_react,0.0,0.0,2006
5516,action_prune_react,0.0,0.0,2054
6857,action_prune_react,0.0,0.0,2004
4508,action_prune_react,1.0,1.0,1904
4025,action_prune_react,1.0,1.0,1904
6521,action_prune_react,0.0,0.0,2005
9396,action_prune_react,1.0,1.0,1986
7968,action_prune_react,1.0,1.0,4800
3,action_prune_react,0.0,0.0,1980
1495,action_prune_react,1.0,1.0,2024
7554,action_prune_react,1.0,1.0,2035
8074,action_prune_react,0.0,0.0,10173
2324,action_prune_react,1.0,1.0,2003
2406,action_prune_react,1.0,1.0,1954
699,action_prune_react,1.0,1.0,3154
5805,action_prune_react,1.0,1.0,9493
9070,action_prune_react,1.0,1.0,2025
2168,action_prune_react,1.0,1.0,3597
4086,action_prune_react,1.0,1.0,2109
8586,action_prune_react,0.0,0.0,3092
3675,action_prune_react,1.0,1.0,4230
7916,action_prune_react,1.0,1.0,2094
7103,action_prune_react,1.0,1.0,2029
4079,action_prune_react,0.0,0.0,2045
1857,action_prune_react,1.0,1.0,1992
3351,action_prune_react,0.0,0.0,6009
9800,action_prune_react,0.0,0.0,8831
2693,action_prune_react,1.0,1.0,5916
2119,action_prune_react,0.0,0.0,2136
44,action_prune_react,0.0,0.0,4862
4452,action_prune_react,1.0,1.0,2030
9903,action_prune_react,0.0,0.0,2021
2548,action_prune_react,0.0,0.0,2150
8675,action_prune_react,0.0,0.0,2038
7355,action_prune_react,1.0,1.0,2073
4326,action_prune_react,1.0,1.0,3018
3691,action_prune_react,1.0,1.0,1982
3568,action_prune_react,0.0,0.0,2030
762,action_prune_react,1.0,1.0,2017
2492,action_prune_react,0.0,0.0,3391
9445,action_prune_react,1.0,1.0,3084
7187,action_prune_react,0.0,0.0,6198
8129,action_prune_react,1.0,1.0,2067
6454,action_prune_react,1.0,1.0,1975
6886,action_prune_react,1.0,1.0,2042
1023,action_prune_react,0.0,0.0,4938
9981,action_prune_react,1.0,1.0,2060
8921,action_prune_react,0.0,0.0,2037
7674,action_prune_react,1.0,1.0,3164
2073,action_prune_react,0.0,0.0,9008
6466,action_prune_react,0.0,0.0,2178
6455,action_prune_react,1.0,1.0,6244
8956,action_prune_react,0.0,0.0,1990
3445,action_prune_react,1.0,1.0,2263
380,action_prune_react,0.0,0.0,2120
3018,action_prune_react,1.0,1.0,2071
5620,action_prune_react,1.0,1.0,3203
9889,action_prune_react,0.0,0.0,2005
5798,action_prune_react,1.0,1.0,2113
6458,action_prune_react,1.0,1.0,1973
9581,action_prune_react,0.0,0.0,9842
4608,action_prune_react,1.0,1.0,3166
225,action_prune_react,1.0,1.0,1975
3655,action_prune_react,0.0,0.0,7506
3831,action_prune_react,1.0,1.0,1971
1205,action_prune_react,1.0,1.0,2037
5373,action_prune_react,0.0,0.0,6747
2350,action_prune_react,1.0,1.0,3051
5728,action_prune_react,0.0,0.0,1997
1994,action_prune_react,0.0,0.0,2020
7409,action_prune_react,0.0,0.0,1979
2657,action_prune_react,1.0,1.0,2011
8960,action_prune_react,1.0,1.0,3089
8632,action_prune_react,1.0,1.0,2085
1789,action_prune_react,1.0,1.0,3078
8370,action_prune_react,1.0,1.0,2004
9965,action_prune_react,0.0,0.0,5083
1065,action_prune_react,1.0,1.0,3287
81,action_prune_react,0.0,0.0,1998
3581,action_prune_react,1.0,1.0,2003
4226,action_prune_react,0.0,0.0,10495
9322,action_prune_react,1.0,1.0,2090
8303,action_prune_react,1.0,1.0,4503
6932,action_prune_react,0.0,0.0,2060
9498,action_prune_react,1.0,1.0,4066
5381,action_prune_react,1.0,1.0,2019
4080,action_prune_react,1.0,1.0,1949
9871,action_prune_react,1.0,1.0,5506
2985,action_prune_react,1.0,1.0,1926
5364,action_prune_react,1.0,1.0,2069
120,action_prune_react,1.0,1.0,2115
9141,action_prune_react,1.0,1.0,1969
4324,action_prune_react,0.0,0.0,3238
7309,action_prune_react,1.0,1.0,1974
1527,action_prune_react,1.0,1.0,2064
7706,action_prune_react,1.0,1.0,2321
7453,action_prune_react,1.0,1.0,3301
6544,action_prune_react,1.0,1.0,2065
3255,action_prune_react,0.0,0.0,9304
6047,action_prune_react,1.0,1.0,2084
8422,action_prune_react,1.0,1.0,2111
7587,action_prune_react,1.0,1.0,3056
8275,action_prune_react,0.0,0.0,1869
9923,action_prune_react,1.0,1.0,2119
1419,action_prune_react,0.0,0.0,1960
6066,action_prune_react,1.0,1.0,2004
9359,action_prune_react,0.0,0.0,2044
7169,action_prune_react,1.0,1.0,3125
9109,action_prune_react,1.0,1.0,3146
905,action_prune_react,1.0,1.0,7656
4645,action_prune_react,1.0,1.0,9322
430,action_prune_react,1.0,1.0,3056
619,action_prune_react,0.0,0.0,3168
285,action_prune_react,1.0,1.0,1975
6739,action_prune_react,0.0,0.0,1877
5493,action_prune_react,1.0,1.0,1978
8766,action_prune_react,1.0,1.0,2268
2667,action_prune_react,0.0,0.0,2128
3750,action_prune_react,0.0,0.0,2011
5960,action_prune_react,1.0,1.0,2033
9634,action_prune_react,0.0,0.0,7635
3667,action_prune_react,1.0,1.0,2004
8684,action_prune_react,0.0,0.0,9545
9428,action_prune_react,0.0,0.0,1942
4805,action_prune_react,0.0,0.0,2159
7858,action_prune_react,1.0,1.0,3050
2745,action_prune_react,1.0,1.0,1945
7236,action_prune_react,1.0,1.0,10763
5536,action_prune_react,0.0,0.0,3686
3546,action_prune_react,1.0,1.0,2110
9454,action_prune_react,0.0,0.0,2030
193,action_prune_react,1.0,1.0,3036
4,action_prune_react,1.0,1.0,1984
6617,action_prune_react,0.0,0.0,9854
6348,action_prune_react,1.0,1.0,2014
1399,action_prune_react,1.0,1.0,3104
527,action_prune_react,1.0,1.0,2043
5217,action_prune_react,0.0,0.0,2131
8256,action_prune_react,0.0,0.0,2056
8100,action_prune_react,1.0,1.0,2138
8566,action_prune_react,1.0,1.0,8893
7795,action_prune_react,1.0,1.0,2022
2594,action_prune_react,0.0,0.0,3195
9341,action_prune_react,1.0,1.0,2017
5031,action_prune_react,0.0,0.0,2129
2692,action_prune_react,0.0,0.0,10072
9136,action_prune_react,1.0,1.0,2005
1952,action_prune_react,0.0,0.0,1941
9769,action_prune_react,0.0,0.0,3189
4159,action_prune_react,1.0,1.0,2010
7978,action_prune_react,1.0,1.0,1957
7365,action_prune_react,0.0,0.0,1968
6837,action_prune_react,0.0,0.0,10586
693,action_prune_react,0.0,0.0,4739
1412,action_prune_react,1.0,1.0,2016
9337,action_prune_react,1.0,1.0,3363
558,action_prune_react,0.0,0.0,1990
5629,action_prune_react,0.0,0.0,4326
1178,action_prune_react,1.0,1.0,2456
3026,action_prune_react,0.0,0.0,9102
5518,action_prune_react,0.0,0.0,2137
1122,action_prune_react,1.0,1.0,2018
1347,action_prune_react,1.0,1.0,1986
8720,action_prune_react,1.0,1.0,911
3017,action_prune_react,1.0,1.0,2022
913,action_prune_react,0.0,0.0,4446
4832,action_prune_react,1.0,1.0,3189
2570,action_prune_react,1.0,1.0,1977
1680,action_prune_react,1.0,1.0,4615
7539,action_prune_react,1.0,1.0,2029
4328,action_prune_react,0.0,0.0,1961
7847,action_prune_react,0.0,0.0,1963
6579,action_prune_react,1.0,1.0,2009
6331,action_prune_react,1.0,1.0,1953
5922,action_prune_react,0.0,0.0,9577
5352,action_prune_react,0.0,0.0,2002
6447,action_prune_react,1.0,1.0,3023
9767,action_prune_react,1.0,1.0,8106
8806,action_prune_react,1.0,1.0,3339
4027,action_prune_react,1.0,1.0,1969
1720,action_prune_react,1.0,1.0,9756
5025,action_prune_react,0.0,0.0,3081
4062,action_prune_react,0.0,0.0,1942
3764,action_prune_react,0.0,0.0,8813
2729,action_prune_react,1.0,1.0,2084
6165,action_prune_react,1.0,1.0,1985
1404,action_prune_react,1.0,1.0,3135
2623,action_prune_react,1.0,1.0,2086
4099,action_prune_react,1.0,1.0,10125
754,action_prune_react,1.0,1.0,10659
825,action_prune_react,0.0,0.0,4310
1738,action_prune_react,1.0,1.0,1996
6224,action_prune_react,1.0,1.0,3374
6535,action_prune_react,1.0,1.0,4607
7832,action_prune_react,1.0,1.0,2042
4754,action_prune_react,1.0,1.0,2005
633,action_prune_react,0.0,0.0,3176
3823,action_prune_react,0.0,0.0,4397
6087,action_prune_react,1.0,1.0,2018
4992,action_prune_react,0.0,0.0,7534
8661,action_prune_react,0.0,0.0,3556
5954,action_prune_react,0.0,0.0,2016
927,action_prune_react,1.0,1.0,4414
7288,action_prune_react,0.0,0.0,2070
5166,action_prune_react,1.0,1.0,7276
818,action_prune_react,1.0,1.0,3020
9794,action_prune_react,1.0,1.0,1971
8747,action_prune_react,1.0,1.0,4706
7196,action_prune_react,0.0,0.0,1994
9356,action_prune_react,0.0,0.0,2411
546,action_prune_react,0.0,0.0,3142
4091,action_prune_react,1.0,1.0,2056
4384,action_prune_react,1.0,1.0,1981
3254,action_prune_react,1.0,1.0,2116
3053,action_prune_react,1.0,1.0,9506
404,action_prune_react,1.0,1.0,1896
6611,action_prune_react,1.0,1.0,2005
8847,action_prune_react,1.0,1.0,2069
2919,action_prune_react,0.0,0.0,2181
1167,action_prune_react,1.0,1.0,3236
8408,action_prune_react,1.0,1.0,7906
5972,action_prune_react,1.0,1.0,4404
6036,action_prune_react,0.0,0.0,2005
5168,action_prune_react,1.0,1.0,2097
9670,action_prune_react,1.0,1.0,1931
5006,action_prune_react,1.0,1.0,5813
4425,action_prune_react,0.0,0.0,4331
2294,action_prune_react,0.0,0.0,2097
6464,action_prune_react,0.0,0.0,8922
8477,action_prune_react,1.0,1.0,3102
5871,action_prune_react,1.0,1.0,1956
232,action_prune_react,1.0,1.0,3206
880,action_prune_react,1.0,1.0,2127
9476,action_prune_react,1.0,1.0,2085
7051,action_prune_react,0.0,0.0,10531
5733,action_prune_react,1.0,1.0,3542
9370,action_prune_react,0.0,0.0,3273
8379,action_prune_react,1.0,1.0,2191
9395,action_prune_react,1.0,1.0,2098
2576,action_prune_react,1.0,1.0,2033
3095,action_prune_react,1.0,1.0,3862
3389,action_prune_react,0.0,0.0,1935
5501,action_prune_react,1.0,1.0,2102
7320,action_prune_react,1.0,1.0,2097
9459,action_prune_react,1.0,1.0,1990
9174,action_prune_react,0.0,0.0,3262
6696,action_prune_react,1.0,1.0,2191
273,action_prune_react,1.0,1.0,2058
9536,action_prune_react,1.0,1.0,9308
3550,action_prune_react,1.0,1.0,2003
2161,action_prune_react,0.0,0.0,8266
9989,action_prune_react,1.0,1.0,2016
5555,action_prune_react,1.0,1.0,1920
6747,action_prune_react,0.0,0.0,2030
244,action_prune_react,1.0,1.0,1887
9666,action_prune_react,1.0,1.0,2083
6849,action_prune_react,1.0,1.0,3054
5891,action_prune_react,0.0,0.0,4624
4320,action_prune_react,1.0,1.0,1956
3804,action_prune_react,1.0,1.0,4886
5440,action_prune_react,1.0,1.0,1963
6349,action_prune_react,1.0,1.0,1939
3015,action_prune_react,1.0,1.0,2019
6991,action_prune_react,0.0,0.0,1983
6526,action_prune_react,1.0,1.0,1954
16,action_prune_react,1.0,1.0,1988
3306,action_prune_react,1.0,1.0,3141
4885,action_prune_react,1.0,1.0,1992
7083,action_prune_react,0.0,0.0,4581
6971,action_prune_react,0.0,0.0,2027
4923,action_prune_react,1.0,1.0,1934
6829,action_prune_react,1.0,1.0,2004
2186,action_prune_react,0.0,0.0,2025
2107,action_prune_react,0.0,0.0,10068
3266,action_prune_react,1.0,1.0,3019
8571,action_prune_react,1.0,1.0,1996
846,action_prune_react,0.0,0.0,9417
7445,action_prune_react,0.0,0.0,9119
7831,action_prune_react,0.0,0.0,4950
8350,action_prune_react,0.0,0.0,2104
5855,action_prune_react,1.0,1.0,3167
8808,action_prune_react,1.0,1.0,3056
7423,action_prune_react,0.0,0.0,10115
9055,action_prune_react,0.0,0.0,4194
3547,action_prune_react,0.0,0.0,2141
9409,action_prune_react,1.0,1.0,2054
7989,action_prune_react,1.0,1.0,3209
41,action_prune_react,1.0,1.0,1959
4728,action_prune_react,1.0,1.0,4594
1594,action_prune_react,1.0,1.0,1996
669,action_prune_react,0.0,0.0,2012
3747,action_prune_react,1.0,1.0,2070
446,action_prune_react,0.0,0.0,3412
5030,action_prune_react,1.0,1.0,1978
5161,action_prune_react,0.0,0.0,2071
259,action_prune_react,1.0,1.0,3127
2703,action_prune_react,1.0,1.0,1916
8028,action_prune_react,0.0,0.0,9447
857,action_prune_react,1.0,1.0,1957
3604,action_prune_react,1.0,1.0,3179
3968,action_prune_react,1.0,1.0,2104
3069,action_prune_react,1.0,1.0,3163
9503,action_prune_react,0.0,0.0,1940
1208,action_prune_react,1.0,1.0,2090
7091,action_prune_react,1.0,1.0,3067
5552,action_prune_react,0.0,0.0,3123
9120,action_prune_react,1.0,1.0,4658
1746,action_prune_react,1.0,1.0,3154
806,action_prune_react,1.0,1.0,2129
226,action_prune_react,0.0,0.0,1988
1552,action_prune_react,1.0,1.0,1951
6753,action_prune_react,0.0,0.0,2003
9529,action_prune_react,0.0,0.0,8969
9202,action_prune_react,0.0,0.0,9421
7840,action_prune_react,1.0,1.0,1944
3284,action_prune_react,0.0,0.0,2016
5579,action_prune_react,1.0,1.0,3368
5971,action_prune_react,1.0,1.0,3168
1354,action_prune_react,1.0,1.0,2040
5816,action_prune_react,1.0,1.0,9664
7649,action_prune_react,0.0,0.0,2052
2146,action_prune_react,1.0,1.0,2014
7842,action_prune_react,1.0,1.0,2530
906,action_prune_react,1.0,1.0,2084
4974,action_prune_react,1.0,1.0,2197
394,action_prune_react,0.0,0.0,2149
1092,action_prune_react,0.0,0.0,8102
3169,action_prune_react,1.0,1.0,2344
1589,action_prune_react,0.0,0.0,1958
7899,action_prune_react,0.0,0.0,1981
3603,action_prune_react,0.0,0.0,2173
6996,action_prune_react,1.0,1.0,1976
8123,action_prune_react,1.0,1.0,1959
3817,action_prune_react,1.0,1.0,3366
5277,action_prune_react,1.0,1.0,2142
1098,action_prune_react,1.0,1.0,1995
4369,action_prune_react,0.0,0.0,8875
1402,action_prune_react,1.0,1.0,3210
2464,action_prune_react,0.0,0.0,3335
5090,action_prune_react,1.0,1.0,2017
8952,action_prune_react,1.0,1.0,3125
6031,action_prune_react,1.0,1.0,1990
7440,action_prune_react,0.0,0.0,1959
7717,action_prune_react,1.0,1.0,1982
5042,action_prune_react,0.0,0.0,2013
8075,action_prune_react,1.0,1.0,3058
1330,action_prune_react,1.0,1.0,2050
5762,action_prune_react,1.0,1.0,3067
7069,action_prune_react,0.0,0.0,4476
2577,action_prune_react,1.0,1.0,2079
7030,action_prune_react,1.0,1.0,1951
5163,action_prune_react,1.0,1.0,10129
4144,action_prune_react,1.0,1.0,3123
9172,action_prune_react,1.0,1.0,2072
3641,action_prune_react,0.0,0.0,3201
292,action_prune_react,1.0,1.0,2021
9768,action_prune_react,0.0,0.0,2056
1765,action_prune_react,1.0,1.0,2133
1726,action_prune_react,0.0,0.0,9438
7382,action_prune_react,1.0,1.0,4888
1887,action_prune_react,1.0,1.0,2074
3047,action_prune_react,0.0,0.0,888
1936,action_prune_react,1.0,1.0,2047
3898,action_prune_react,1.0,1.0,3164
4221,action_prune_react,1.0,1.0,2057
7822,action_prune_react,0.0,0.0,7531
5229,action_prune_react,1.0,1.0,2141
7564,action_prune_react,0.0,0.0,5690
4993,action_prune_react,0.0,0.0,8637
1783,action_prune_react,1.0,1.0,2057
9724,action_prune_react,1.0,1.0,1962
8772,action_prune_react,1.0,1.0,2055
3020,action_prune_react,0.0,0.0,3128
2925,action_prune_react,0.0,0.0,2074
4125,action_prune_react,1.0,1.0,2035
8289,action_prune_react,0.0,0.0,8668
6406,action_prune_react,1.0,1.0,2065
1139,action_prune_react,1.0,1.0,2100
4210,action_prune_react,1.0,1.0,2071
227,action_prune_react,0.0,0.0,2083
1012,action_prune_react,1.0,1.0,1974
2639,action_prune_react,1.0,1.0,2407
8930,action_prune_react,1.0,1.0,3217
7336,action_prune_react,0.0,0.0,1968
4790,action_prune_react,0.0,0.0,3100
6638,action_prune_react,1.0,1.0,2022
1575,action_prune_react,0.0,0.0,2050
5343,action_prune_react,1.0,1.0,3075
2690,action_prune_react,0.0,0.0,4896
7428,action_prune_react,1.0,1.0,2056
642,action_prune_react,1.0,1.0,1990
1941,action_prune_react,0.0,0.0,2257
9612,action_prune_react,1.0,1.0,3101
1276,action_prune_react,0.0,0.0,2163
6111,action_prune_react,1.0,1.0,2269
1384,action_prune_react,1.0,1.0,3051
5302,action_prune_react,0.0,0.0,4532
3370,action_prune_react,1.0,1.0,3121
5092,action_prune_react,1.0,1.0,2036
8744,action_prune_react,1.0,1.0,1992
6798,action_prune_react,1.0,1.0,2046
609,action_prune_react,1.0,1.0,9198
8729,action_prune_react,1.0,1.0,4417
2990,action_prune_react,1.0,1.0,2062
1615,action_prune_react,1.0,1.0,1970
5378,action_prune_react,1.0,1.0,2137
